EXT1,EXT2,EXT3,EXT4,EXT5,EXT6,EXT7,EXT8,EXT9,EXT10,EST1,EST2,EST3,EST4,EST5,EST6,EST7,EST8,EST9,EST10,AGR1,AGR2,AGR3,AGR4,AGR5,AGR6,AGR7,AGR8,AGR9,AGR10,CSN1,CSN2,CSN3,CSN4,CSN5,CSN6,CSN7,CSN8,CSN9,CSN10,OPN1,OPN2,OPN3,OPN4,OPN5,OPN6,OPN7,OPN8,OPN9,OPN10,EXT1_E,EXT2_E,EXT3_E,EXT4_E,EXT5_E,EXT6_E,EXT7_E,EXT8_E,EXT9_E,EXT10_E,EST1_E,EST2_E,EST3_E,EST4_E,EST5_E,EST6_E,EST7_E,EST8_E,EST9_E,EST10_E,AGR1_E,AGR2_E,AGR3_E,AGR4_E,AGR5_E,AGR6_E,AGR7_E,AGR8_E,AGR9_E,AGR10_E,CSN1_E,CSN2_E,CSN3_E,CSN4_E,CSN5_E,CSN6_E,CSN7_E,CSN8_E,CSN9_E,CSN10_E,OPN1_E,OPN2_E,OPN3_E,OPN4_E,OPN5_E,OPN6_E,OPN7_E,OPN8_E,OPN9_E,OPN10_E,dateload,screenw,screenh,introelapse,testelapse,endelapse,IPC,country,lat_appx_lots_of_err,long_appx_lots_of_err
3,0,4,4,4,2,2,3,5,4,4,3,4,4,2,3,4,3,3,2,2,5,5,5,3,4,3,4,4,3,1,1,4,5,1,5,2,4,0,2,2,4,3,4,3,3,3,1,5,3,25380,0,3063,8535,3056,3792,25278,4703,4800,2688,3016,2120,2568,2224,6015,1760,5144,2936,5728,2361,5647,7495,2105,1704,33260,1056,12786,3152,2408,3736,5370,2456,4527,2184,2448,7152,2728,8463,0,4935,3816,3248,2048,4151,1032,6079,3432,5007,3287,1527,2018-10-04T21:28:16Z,1920,1080,12,265,17,1,AU,-37.8333,144.9833
3,2,4,3,4,1,1,3,2,5,5,4,5,1,3,4,4,4,3,3,1,5,1,5,1,5,1,5,4,4,2,4,5,3,2,2,3,1,3,3,2,2,5,2,3,1,4,2,5,4,12985,6781,11098,7251,2952,2384,6333,2467,4784,4638,8904,5732,1884,2969,2698,2631,9284,4015,2232,2901,2989,3054,2919,2519,11349,3719,3215,2371,2685,5664,11547,5649,2083,4346,10102,5916,2684,3714,3050,3966,5081,4684,1766,7765,3334,2486,4649,3283,3050,4834,2018-10-31T15:55:15Z,375,667,12,242,13,1,GB,51.5,-0.13
1,3,2,1,4,1,1,2,5,4,4,3,4,5,3,2,1,1,2,5,2,2,1,4,3,2,3,2,4,3,2,5,3,1,1,5,2,4,1,4,5,1,3,1,4,1,5,5,3,4,7268,11525,5617,4882,2533,5764,7277,9365,2464,3421,2219,3656,3360,6150,3525,2950,3702,5929,2933,3885,3949,4431,4998,8315,2964,3380,3263,2194,1959,3470,5599,2685,2688,3973,4099,2942,6326,2753,5354,2514,2729,2831,6224,2979,3497,6690,4344,3423,4438,2319,2018-01-07T13:39:40Z,1920,1080,9,217,8,1,US,38.9995,-77.5286
5,1,4,2,5,1,4,2,5,4,4,1,5,1,5,5,4,5,5,5,1,5,2,4,1,3,2,5,4,4,3,1,5,4,1,4,4,3,1,3,5,3,5,1,5,1,2,4,5,5,82349,2624,12089,4968,1941,3519,3416,4207,1229,3518,3659,72606,3844,49331,2756,10763,1508,3873910,3802,1981,1725,91606,1643,3777,2926,1711,2889,6464,3590,9300,1957,102525,11643,91839,3545,5170,573660,4810,38686,3863,6380,8180,3161,4330,6881,1533,2637,3894,2357,1112,2018-09-28T15:30:58Z,1600,900,8,5150,11,1,US,41.0128,-81.6051
1,3,3,3,4,1,1,5,1,5,3,5,4,5,3,3,1,1,4,5,3,1,2,5,3,4,5,5,3,5,5,1,4,1,3,1,5,1,5,5,3,2,3,3,5,2,5,3,5,5,15386,5341,10731,5334,2904,5636,10047,2418,12507,4502,2176,2867,1939,3419,2599,2357,4942,3027,2375,457,4554,6708,8518,2531,5126,3015,4311,1997,3364,2370,3579,5052,2727,2162,3168,4489,2287,6076,2231,5193,4097,1941,6981,4223,1630,454,1969,2596,3335,2487,2018-09-07T06:52:34Z,1366,768,2,211,18,10,US,40.6944,-73.9906
5,1,5,1,5,1,5,4,5,2,5,3,3,3,5,4,3,3,4,3,3,5,3,4,3,5,5,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,5,3,5,1,3,3,4,4,10023,3088,2760,5376,1520,1864,4816,5384,4232,5520,9569,2640,6344,3120,2446,3632,3183,6120,2224,1400,4454,3072,4986,2920,6928,4056,6351,3072,3112,3944,2904,7696,7236,2920,2992,3496,1281,1872,2320,5328,2480,4240,4073,3648,2154,4656,3896,1112,3128,3735,2016-06-03T12:17:56Z,1366,768,10,202,18,1,US,40.4592,-90.6718
2,5,2,2,4,1,1,3,2,5,2,4,3,4,5,4,3,3,4,1,1,4,3,3,2,4,4,2,1,4,2,4,4,3,2,3,1,3,2,5,2,1,5,1,4,1,4,2,5,5,15039,4002,4574,4485,24504,2969,8080,4005,4620,3453,5684,21976,7392,16696,4987,4447,3829,7793,7150,1837,2593,3110,4738,4264,4808,2487,5669,4760,6995,3040,1900,4824,2999,4114,20659,12313,4667,6031,4033,4079,7232,10392,3035,3523,3346,9984,2769,4639,4916,1950,2017-11-17T08:25:39Z,1600,900,27,318,13,24,US,31.7958,-106.3762
3,2,4,3,4,2,0,2,2,3,2,4,4,2,2,1,2,1,2,2,2,4,2,4,2,1,2,4,4,4,2,3,3,4,3,3,3,2,3,3,3,4,3,2,4,2,3,3,4,4,5518,3354,1351,2298,1320,1719,0,2406,4517,2944,2625,2204,1411,2736,2847,2584,2182,3855,3137,3806,2910,2428,1372,1834,2003,2243,3460,1866,2320,3330,2098,3278,2273,2160,2035,2275,2128,2281,1965,2230,2125,2721,2168,3207,1540,4625,3138,887,2206,694,2016-07-15T12:32:56Z,1920,1080,10,123,8,2,US,36.2168,-81.6745
3,1,4,5,4,2,4,4,4,4,4,4,4,2,4,4,3,3,4,1,2,5,4,4,2,4,2,3,4,3,2,4,4,3,1,3,3,3,2,3,4,1,5,1,3,1,4,4,5,4,4133,2731,2530,4015,2701,2758,3551,4591,3146,3201,2273,3246,2650,3705,2206,4248,6015,2421,2272,2065,6386,2446,2193,3892,2659,2936,4809,1523,2179,4522,4376,2544,4230,5561,2883,5886,3349,5405,3651,5220,2965,3039,2704,3087,3089,2472,2232,3368,4322,5066,2018-07-14T15:42:17Z,412,732,10,175,10,1,CA,48.5044,-72.2165
5,2,5,2,4,3,4,2,2,3,4,2,5,3,2,3,3,3,3,3,2,5,1,5,2,4,2,2,4,4,3,4,3,3,1,4,3,4,3,3,3,2,3,1,3,3,4,3,4,4,7286,3925,3912,6397,3596,2597,12696,9542,6350,21538,3609,4778,6416,31283,11190,4446,48571,2628,2353,41039,29350,4457,2753,10872,4133,2804,6158,12256,9016,3825,3971,9534,1215,10445,41517,28378,9922,58440,2528,7683,4243,6370,3834,4422,2299,3082,6241,3961,11756,2670,2018-02-12T11:11:36Z,360,640,12,553,18,1,PL,52.2333,21.0167
4,2,3,1,5,1,5,1,5,1,3,2,4,4,4,5,5,4,2,4,2,4,4,4,2,4,1,4,5,2,5,1,4,1,1,1,5,2,1,5,5,2,4,4,4,1,5,5,5,5,3053,3240,2721,2736,2792,1951,3304,2136,1561,1911,2730,3161,1297,2128,2073,2087,2720,2041,1417,1114,3824,1705,4969,2024,23598,2328,2377,2874,1663,4801,4663,2935,2111,3209,2994,4154,1104,2455,2640,5448,1791,4497,1984,2147,2096,2281,1576,3112,6361,831,2018-10-22T10:01:23Z,1280,720,5,156,12,1,GB,52.9095,-1.2292
3,3,5,5,4,5,3,3,4,5,3,4,4,3,3,4,5,3,5,5,3,5,3,4,2,5,2,5,4,3,5,3,4,3,3,5,4,3,5,4,3,5,3,3,5,3,3,3,3,5,2424,5165,46957,4145,1004,3670,24419,4962,5465,3863,16963,2429,7929,307,3793,3620,5531,6227,4957,12873,346912,4120,46319,7552,17352,3500,7620,5644,4802,6036,11912,7026,9797,121630,16692,7228,3877,8491,5143,4559,642,6431,11921,4863,4269,5820,6627,3119,6471,631,2018-07-12T01:24:36Z,360,720,6,867,35,1,PH,14.5833,120.9667
2,4,3,4,2,4,1,4,2,5,2,5,2,3,4,1,2,2,2,1,2,4,2,4,2,4,2,3,5,4,4,1,4,2,4,1,4,2,3,3,5,1,4,2,3,2,4,4,4,3,8091,2344,3417,2688,1855,4175,5168,3503,2887,2472,4998,3039,1687,9368,2439,2527,4120,3233,1415,2265,2952,2032,1767,2479,3601,2409,7207,3399,2143,2736,3528,4727,2872,1688,3279,2615,792,1968,3225,2752,1801,3056,2808,1847,1857,2072,3696,2247,3231,1263,2018-09-06T15:30:36Z,1366,768,56,155,14,1,BE,50.4,4.4333
4,4,5,2,5,2,5,3,2,1,3,2,5,3,1,3,3,3,3,2,5,0,1,5,3,3,1,4,4,4,5,1,5,1,4,1,1,1,3,4,4,4,5,1,4,1,5,4,2,5,16318,3239,3421,7714,2459,4505,4688,4537,5349,10953,2569,14725,3129,9166,128344,2500,931,3255,7082,3160,4211,0,4003,2307,76938,2937,6655,4833,5561,36219,2668,29661,10657,58143,23569,20299,6424,4368,1856,5702,4576,3861,1367,44336,14163,18056,5276,3145,21984,3566,2018-10-27T10:11:29Z,1440,900,18,667,13,1,FR,48.86,2.35
1,2,4,4,4,2,2,4,4,4,4,4,4,2,4,2,2,2,4,2,1,4,2,4,4,4,2,4,4,4,2,4,5,4,2,5,4,4,2,4,4,4,5,2,4,1,4,4,5,4,8017,2510,1032,3934,2031,5284,3610,2547,2637,834,3164,3791,8267,11743,2073,3460,2146,2065,3317,2319,3358,1823,3734,2368,2820,996,2507,2671,3261,2435,2029,6565,1207,2187,2428,5943,2116,2868,1600,3313,2154,10445,1020,5654,1918,2317,2052,1963,7735,2930,2016-07-06T05:26:30Z,320,480,9,172,7,1,PH,14.5833,120.9667
3,5,5,4,3,4,3,4,2,3,2,5,3,4,2,2,3,2,2,2,5,5,2,3,4,4,2,3,4,3,2,3,3,2,3,3,4,3,3,2,3,3,2,2,2,4,4,1,2,2,346324,2450,2079,1538,2007,2298,6451,1804,2228,1843,1841,2833,1244,2050,3681,1929,1395,2129,2536,921,4571,1289,1883747,2205,3625,2221,3572,1659,7897,4034,3394,3794,1998,1197,3564,2213,1336,3788,5147,5087,2243,2896,1366,4447,2134,2220,2030,3056,2248,885,2018-05-07T17:00:55Z,1536,864,2,2380,8,1,US,34.1081,-118.2287
4,3,5,4,4,2,4,5,5,4,3,4,4,1,1,3,2,2,2,3,4,4,1,5,2,4,2,4,4,4,4,1,4,1,4,1,5,3,4,3,3,2,3,3,5,1,5,2,4,4,9031,6402,2444,3080,1462,2006,3037,3062,1606,2500,2370,3283,2264,2334,2452,3676,4652,3046,2047,1054,2223,1946,3272,2304,6074,2262,7589,3572,3429,3549,1834,2740,1762,2948,2510,4239,4016,2988,1908,2494,3176,3858,1840,2176,2244,2230,3462,2996,2758,1374,2016-08-29T11:29:15Z,1280,800,3,153,12,1,US,33.941,-83.4341
4,1,3,2,5,1,5,2,4,3,2,4,4,3,2,1,2,2,2,2,1,5,1,5,1,4,1,4,5,5,3,1,1,3,1,2,4,4,3,3,3,3,4,2,4,2,5,3,5,4,12848,2924,19764,13146,8493,4699,27341,28005,17665,11631,9867,5694,10608,884,11199,4626,11609,6452,9595,7648,11384,6486,4844,10469,10706,4180,830,9627,6024,5839,5343,14502,4621,13539,25562,8820,14677,31118,6240,6241,5998,10520,849,36885,18096,653,8165,5441,5946,3415,2018-05-09T00:26:29Z,412,732,8,523,18,1,DE,48.292,11.6534
3,1,5,1,5,1,4,2,5,2,4,2,3,4,3,4,4,4,4,2,2,4,2,5,3,3,2,5,4,4,4,2,5,1,4,1,5,1,4,4,2,2,3,3,4,3,3,1,4,4,27651,1760,2376,7400,3290,4589,6943,6649,7291,5041,2133,5765,5718,12510,8485,2384,8129,7031,81778,1788,21399,6279,8793,5082,70525,3732,4577,2839,5262,6145,5787,39472,1909,3033,9962,3152,1418,2015,3527,1718,6733,22870,2397,6464,5541,8000,3689,2920,2902,2214,2018-03-25T19:36:15Z,1280,800,79,502,19,3,US,39.0437,-77.4875
2,1,2,2,3,2,4,4,3,4,2,3,5,4,4,3,4,4,5,5,5,4,1,3,3,3,3,5,1,5,4,1,5,1,5,1,5,3,1,5,5,3,4,3,5,2,5,4,4,5,14117,3725,4277,17140,4496,9033,24964,67536,3951,6284,5616,16020,3324,10299,4545,2624,36232,7692,3018,1588,2694,750,34271,563,11631,19770,10788,11416,5837,2585,814,17596,1684,9593,6179,4987,10702,4440,3165,5358,5262,4112,3467,6126,6313,10442,692,8329,10697,3244,2017-08-06T04:05:14Z,360,640,333,473,16,2,DK,55.4904,9.4722
4,2,3,2,5,1,3,2,5,5,3,4,4,3,2,5,4,2,4,4,0,5,2,5,1,5,1,5,5,4,2,4,4,3,1,1,4,2,1,5,3,1,5,1,5,1,3,4,3,5,2247,5800,10802,5075,5679,10438,8006,10887,3883,4276,5249,5052,6257,33242,3693,3622,6245,6569,9511,25761,0,4695,5041,6814,4307,5543,13325,4107,4049,9698,26703,13901,11826,9494,22335,7516,3866,24036,2579,6286,5006,4687,5641,4008,4155,3745,11382,5109,12309,2316,2018-08-26T00:11:54Z,1920,1080,100,418,19,1,HU,47.4925,19.0514
4,1,4,1,4,1,4,1,5,3,2,3,4,3,3,4,2,2,3,1,1,5,2,5,1,5,2,5,5,5,3,2,5,2,4,1,5,3,3,5,4,1,3,1,4,4,5,3,5,4,19136,5453,6017,5402,6483,15714,5671,4891,19117,7516,9116,6735,4404,5504,7421,6964,9941,5837,7546,12204,5249,4185,5125,3430,7180,10033,4903,9743,4873,4182,8182,5496,5370,16216,8653,4684,12825,23759,2330,7145,3929,8504,5264,6298,5434,4779,15434,7195,13756,7867,2016-12-20T01:40:53Z,320,480,52,408,51,1,IT,45.4667,9.2
2,4,3,4,3,5,4,5,1,4,3,4,2,5,2,4,4,4,3,2,5,5,1,2,1,1,1,5,5,3,3,2,3,1,3,2,2,1,2,3,2,1,5,1,5,2,4,1,5,5,4895,2000,5007,3320,3648,1520,7135,3648,4944,1816,3048,5015,4320,5599,2529,3687,2384,3817,7784,3441,3335,1879,7281,4127,4536,1992,4280,2839,4088,4527,6936,6265,4312,3529,31432,6361,2784,17120,6135,4688,3177,5433,760,3488,1655,5018,4944,4233,2505,2080,2016-06-19T18:58:39Z,1366,768,8,245,16,1,MY,1.4634,103.7547
4,1,4,2,5,1,5,2,5,1,4,2,5,2,2,5,5,4,5,2,1,5,4,5,1,5,2,4,5,5,4,2,4,2,2,1,5,3,4,3,2,2,3,2,4,4,4,2,5,5,27662,4853,1476,9140,952,3024,3190,2095,2721,2078,3186,15616,1626,3228,4515,3317,1981,2098,2108,45584,82604,15898,3208,2189,2280,1539,10563,4701,5050,3585,3206,3484,2898,3954,2704,4848,1557,2890,2943,52262,5191,57884,2096,4412,4940,1983,5933,2996,2037,1006,2018-10-30T11:20:33Z,1366,768,129,442,98,1,US,35.994,-78.8986
4,1,5,3,5,1,4,4,5,2,1,5,1,5,1,1,1,1,1,1,1,5,1,5,1,4,1,4,5,5,5,1,5,1,4,1,5,1,5,4,4,1,5,2,5,1,4,1,5,5,3683,3543,2690,3638,2088,2588,4028,2316,2932,4160,2950,2003,2755,1861,1690,2528,2051,1784,1470,2018,3448,3230,1901,3520,4468,6320,2316,2308,1705,2120,1696,7698,2025,1987,3401,1430,2165,2534,3120,3346,3795,5462,3090,3896,1494,5170,3909,2862,1886,1728,2016-09-08T14:46:26Z,1536,864,3,147,12,5,US,40.5192,-88.8643
4,2,5,2,2,2,4,2,5,5,2,5,1,2,5,2,2,1,4,4,2,2,1,4,3,3,2,2,2,5,5,2,4,2,5,1,5,1,2,5,3,1,5,1,4,1,5,1,5,2,2619,4642,2063,2552,4104,2577,4685,3313,1391,2180,2187,1202,2799,2352,1179,2082,4139,2161,2276,6654,7162,1748,2022,2962,4712,1124,2751,2768,2268,2916,2992,1613,9377,1966,1887,6367,1506,3029,1930,3178,2344,2512,1021,2040,5698,65442,1595,4335,2164,11135,2016-08-09T22:33:55Z,1920,1080,35,221,13,1,CA,53.5182,-113.4769
4,2,5,2,5,1,5,3,4,2,2,4,2,4,2,3,2,2,2,4,3,4,2,3,2,3,2,3,4,4,5,1,4,1,4,2,4,2,4,4,4,2,4,2,5,1,4,4,3,5,2549,1344,2144,4223,1623,929,2825,4144,1872,2272,2312,3105,2176,3096,2263,2944,1711,559,1904,2855,1744,1256,1864,1537,2585,3104,2064,2584,1727,1935,1368,2135,1736,1992,1544,2184,1368,2464,1569,4640,1720,2624,1400,1952,3744,2911,3353,1873,1680,1343,2018-04-09T08:23:41Z,1920,1080,12,111,10,1,US,28.0631,-82.4128
4,2,4,2,4,2,3,3,3,2,4,2,5,2,3,4,3,3,3,2,4,4,2,4,4,4,2,4,4,3,4,4,4,3,2,4,4,2,5,4,4,3,4,2,3,2,4,4,4,3,7067,10312,5179,1352,2163,3461,3649,3132,1416,3016,3527,6651,2068,3044,1949,3700,3437,1634,4267,3115,2308,5167,4018,1653,3818,1583,1700,3063,1968,1853,5267,3355,3382,3963,2099,2117,3820,4250,3467,1935,2195,3534,3799,7027,1640,2501,2566,3367,2267,4316,2018-02-19T10:46:19Z,768,1024,5,171,19,1,GB,54.5712,-1.3208
4,2,2,3,2,2,2,2,3,4,5,2,5,4,4,4,5,4,5,4,1,4,1,5,2,4,3,5,5,3,2,5,3,4,2,4,4,4,3,3,3,2,2,2,3,3,4,3,5,3,14566,5685,10337,3270,2106,2285,3981,5919,3310,4226,4798,2259,2270,3225,3423,7162,3983,3193,3848,4282,3781,3820,4447,3004,5074,4416,3934,3237,7947,2225,2417,9580,2491,4904,3485,4715,6552,13603,4775,27568,3658,8302,5293,6218,7373,4723,3732,4655,3620,4450,2018-10-06T13:16:04Z,1280,720,27,269,18,1,NO,59.55,11.3333
4,1,5,1,5,1,5,2,2,1,3,2,4,2,3,4,4,4,4,2,2,4,1,4,2,4,2,4,4,5,3,1,4,1,4,1,4,1,4,3,3,3,4,3,5,1,4,3,4,4,3128,1350,1293,1609,1407,1361,2351,2228,2351,1743,1485,1214,1821,3690,2317,2183,1191,1778,1113,1473,2485,1541,1733,2047,1192,866,3183,1747,1700,1208,1294,2645,3084,1328,1936,1766,778,1448,1226,2223,2914,2700,653,1102,1384,1069,1114,2249,1554,1070,2018-09-28T10:57:53Z,2560,1440,411,89,7,2,US,37.323,-122.0322
3,2,2,3,4,1,3,3,2,4,5,1,5,1,4,5,5,4,3,4,1,4,3,4,3,4,2,4,4,4,2,4,3,5,1,5,3,4,2,2,4,2,5,1,5,1,3,3,4,5,23761,10696,23825,5582,2105,7096,3318,11966,6221,3273,2259,6658,1868,3124,1730,2858,3139,12590,4072,4706,7452,4988,7021,3342,8401,10913,4269,2509,5212,4846,3173,6744,14495,2671,13064,5964,4878,4052,5459,2905,1977,5060,2104,2509,5113,3779,2643,4673,7067,1177,2017-03-07T02:56:05Z,1440,900,25,302,9,1,SG,1.2931,103.8558
1,3,1,4,2,1,1,5,1,5,5,1,5,1,5,5,5,5,5,5,1,3,1,4,2,4,2,3,4,4,2,5,1,5,1,5,3,5,1,1,5,1,5,1,5,1,5,5,5,5,4019,3036,1684,2079,2078,2206,107618,2537,3228,1369,2050,2470,1662,2218,2224,4148,2865,2019,1697,1684,3775,2879,1637,3401,2797,3164,2526,4562,2293,3815,2198,2717,2356,1684,2770,3052,3299,15549,2162,1664,1816,2949,1660,1561,1077,15401,2423,1298,2328,1136,2017-02-24T07:51:06Z,1536,864,16,254,11,1,GR,37.9667,23.7167
2,3,3,5,2,1,1,5,2,5,5,1,5,4,1,4,4,4,4,4,1,4,1,5,1,5,1,5,5,5,5,2,5,1,4,4,5,2,5,5,5,1,5,1,5,1,3,5,5,5,5146,2569,2642,1223,1574,1551,2195,3534,1983,3236,2599,3806,1420,1391,2956,5345,1969,2283,1245,1238,4581,1808,1128,7254,2943,1273,1539,2870,1853,2159,2614,3559,1354,2108,1764,3682,1807,17350,1851,2005,1925,5242,879,1961,1890,1939,2951,2350,1976,1537,2017-09-18T15:37:37Z,1536,864,81,140,16,1,US,38.0,-97.0
3,3,3,4,4,3,2,5,2,3,2,2,4,1,2,2,2,3,2,5,1,5,1,5,1,4,2,5,5,4,4,4,5,4,2,3,3,1,4,3,4,1,4,1,3,2,4,4,4,4,4799,1755,1788,5571,4185,5035,2011,1872,1523,4968,1920,2709,1989,2107,4132,2372,3096,2224,6329,1587,3627,2612,2724,1920,4183,2042,2023,5234,4233,3663,1373,3496,2629,1643,2108,3631,2207,1739,2610,4003,1641,2910,3532,5016,2140,2879,2797,2007,1872,1373,2017-01-29T19:23:32Z,1280,800,559,148,11,1,US,40.0992,-83.1141
3,4,3,3,3,3,3,4,3,3,3,5,5,3,2,2,3,2,2,3,2,5,1,5,4,5,3,4,4,4,4,2,5,3,3,3,4,2,4,5,4,3,4,3,4,2,4,3,4,4,12138,9073,5036,3040,20025,2951,4766,8775,4598,3441,4896,5278,5328,4880,11342,4762,4355,11433,4058,4043,48613,7013,3182,4816,3800,3247,4072,4024,13352,5832,2995,3822,81599,7174,5550,18838,4102,4754,3470,3040,3880,12836,3577,5431,3380,4965,4147,4792,16521,4197,2017-03-05T05:28:00Z,414,736,53,438,6,2,CR,9.9283,-84.0507
3,2,4,2,5,2,4,4,4,2,3,3,2,4,3,2,2,2,2,2,1,5,1,5,2,5,1,5,5,4,2,4,3,2,1,4,4,4,2,2,3,1,4,1,3,1,4,3,3,4,718,6365,5151,3563,7673,6003,7169,3081,16642,11616,3115,3534,6124,7453,4252,2249,3383,2935,1114,1979,11559,5139,2099,2658,2664,3021,3185,2970,1119,2602,3588,20559,4601,1418,3471,18191,5074,6534,8007,3006,1021,5203,7734,1732,715,7437,4337,3101,12742,2572,2018-01-03T00:51:22Z,375,667,4,264,12,1,US,41.2586,-95.9378
4,2,4,2,5,2,5,2,4,4,3,4,4,1,4,2,2,2,4,4,2,4,1,5,1,5,2,4,4,5,2,4,5,4,1,4,4,3,4,5,4,2,5,2,4,1,4,4,5,4,6949,2555,3253,2733,2101,1484,1687,1448,3367,2132,3117,2618,8699,2301,1653,2250,2685,3237,1378,1066,4371,2434,2147,3720,1963,1167,1963,2133,1584,1332,2257,4618,2354,3312,1602,4382,1017,1517,1671,3468,3017,2195,903,2734,1650,2782,3517,5532,2270,1658,2018-04-22T16:03:02Z,375,667,9,134,9,1,CA,43.6425,-79.3872
2,2,4,3,3,2,2,4,3,3,5,2,5,4,5,5,4,5,4,4,2,4,4,5,3,5,2,2,4,3,3,4,3,3,2,3,5,4,3,3,3,4,5,2,2,2,2,3,4,3,45887,11950,4785,21751,9706,9484,6417,4170,15653,4100,4979,16088,2501,12183,4173,4371,5848,6371,2701,4684,8771,7767,4082,6383,5796,6268,3000,8166,8416,19366,3406,2048,3234,4150,8298,12167,2670,7419,3150,849,5300,14217,2700,54786,4429,3196,3197,4778,3550,2321,2018-10-23T14:12:42Z,320,568,10,428,43,1,US,38.0,-97.0
2,5,2,5,4,1,2,4,2,4,1,5,2,5,1,1,1,1,1,1,1,4,1,5,1,5,1,5,5,2,4,4,5,1,2,4,5,2,5,2,4,4,5,2,5,1,4,4,5,5,8446,5617,4964,3331,3590,2602,4984,9132,5267,5899,4050,2868,3715,3584,3157,3130,3699,2417,2783,2107,4500,5032,3216,2116,3362,2298,4365,3479,3113,2702,2649,3250,2253,2519,5042,4551,3516,3386,3202,5341,3082,7967,2385,5197,2050,2852,3652,4352,2700,2049,2018-08-29T20:43:24Z,1920,1080,18,192,12,2,US,34.4233,-118.472
4,3,3,3,4,1,2,3,2,2,4,2,5,1,5,4,4,4,4,4,2,5,4,4,2,3,2,3,4,4,4,1,5,3,1,2,3,4,4,5,5,1,5,1,5,1,4,4,5,5,15077,5721,3480,2552,5536,4869,2735,3252,2651,3265,7284,4802,1317,3002,2083,3635,5369,2385,2706,4052,3099,2708,2100,2100,6186,3646,3151,2051,8962,1897,3736,3512,2466,3986,4754,4003,2967,2634,8167,2135,2808,4135,2434,2134,2952,3002,3136,3185,2040,2052,2018-02-18T07:58:09Z,1280,800,10,190,9,1,GB,51.5,-0.13
4,3,4,4,4,3,4,4,2,3,4,4,4,4,4,2,4,2,4,3,4,4,4,2,2,3,4,3,4,3,2,2,4,3,4,2,4,4,2,3,5,4,4,3,3,2,4,5,2,3,6298,3330,2901,5189,2333,991,4928,4586,4829,4053,2267,5631,2188,4098,2442,5037,2440,5305,3457,1781,2538,6209,2031,5741,13633,1434,1955,4128,4363,3565,7799,4998,1584,4751,3877,9593,4615,9306,4627,7063,2429,9030,2132,4662,6311,5542,1870,7276,4193,2639,2016-05-30T15:06:20Z,1366,768,3,225,22,54,NZ,-41.0,174.0
4,1,4,2,5,2,4,2,5,2,2,4,1,4,4,2,2,1,2,1,2,4,2,3,2,4,2,5,3,5,1,5,3,2,2,4,2,4,2,4,4,1,5,1,5,1,4,4,5,5,11528,3146,3700,4380,3427,2660,4724,3792,3190,2845,3352,2470,3069,4930,3807,2679,3768,5230,3116,5784,3816,5056,2074,7091,4441,3716,3414,2393,5917,2346,4826,5786,3782,3329,3471,4322,3376,6344,2469,4222,4894,5258,3303,3910,5212,6347,5275,3091,4705,2226,2018-06-15T21:52:35Z,1366,768,74,212,14,1,IN,12.9833,77.5833
1,3,2,4,3,2,2,5,5,5,5,2,4,3,4,5,5,5,5,3,3,2,3,4,4,2,4,3,4,3,3,3,3,4,1,2,5,4,5,4,2,4,2,5,2,5,4,2,5,2,22654,9474,3825,1683,1841,1449,5823,4022,6944,3879,17821,3814,879,5930,5913,4011,5311,750,4816,8263,14445,5117,7037,9866,4380,3265,28000,3774,7281,5181,3700,8668,3824,6682,8311,9070,3473,4685,7895,4845,28764,12532,10915,5132,4658,8683,3997,9244,5425,3242,2016-12-12T10:56:40Z,360,640,24,364,34,1,MX,19.43,-99.13
3,2,5,2,4,2,4,3,5,2,1,5,2,3,2,2,4,2,4,1,2,3,3,4,5,3,2,2,5,5,3,4,4,1,3,2,4,2,5,4,3,1,2,4,5,3,4,1,5,5,8494,6544,2655,5505,6472,2489,5462,6113,4151,10408,4302,3682,2222,11064,5208,3100,8295,8481,2822,3812,5510,4339,2532,4494,7508,2383,4043,12877,2424,2122,12689,5504,4169,4380,18309,4814,16468,19096,3917,4615,14329,6675,18820,2192,2526,2780,3374,6852,2638,5907,2016-09-29T20:04:16Z,360,640,21,325,12,1,US,39.2904,-76.6122
5,4,4,5,5,2,5,2,5,5,4,4,5,4,1,1,2,1,2,1,1,5,1,5,1,5,1,4,5,5,3,5,2,2,2,5,2,1,5,4,2,2,5,1,4,1,2,1,5,5,5768,2264,3886,4076,3235,7295,3028,3915,2520,2426,5535,2140,4168,2637,3605,2208,1571,5141,2172,1486,1029,1795,4332,982,2982,2107,2620,5477,1530,1518,4040,3859,4143,5025,4647,4183,3209,11187,2720,3413,1747,3074,6083,4745,1396,905,6542,2276,6141,1186,2018-01-21T12:22:42Z,1440,900,4,175,10,1,US,32.981,-80.0326
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-24T20:06:57Z,414,736,3,1,2,13,US,38.0,-97.0
